rpid,点赞数量,用户,性别,等级,评论内容,发布时间
141044955456,0,yusi---,女,4,怎么安装[大哭],17天前发布
141044400512,0,卡拉是二哈,女,3,有些字体肉眼看很相似，怎么判断是不是抄袭呢,17天前发布
141043016784,0,anteyes,保密,6,太好看了，原来用优设好身体比较多，以后我自己的教学课件，都使用你的字体（小字还得用思源）,17天前发布
141019894432,0,小-黯,男,5,卧槽，up无敌,17天前发布
141010956320,0,StingLorishel,保密,4,为什么安装了用不了啊,17天前发布
140997119408,0,牵一发而动王身,保密,5,天城体有吗[doge][doge][doge][doge][doge]泛欧陆是否包括印度、俄罗斯hh,17天前发布
140994411120,0,阿磊古,男,6,给大佬投币,17天前发布
140973651104,0,拂袖尘香,保密,5,好像没 “ 箓 ” 这个字,17天前发布
140961041616,0,月贰森,男,5,有没有（韦华）这个字,17天前发布
140957324656,0,黑黑的大猫,保密,5,5600,17天前发布
140950147184,0,无非佐右,男,5,十分支持up主，字体目前也在用。曾国藩的藩好像是没有收录，将来如果up主打算再收录新字的话希望能帮到up主,17天前发布
140944459424,0,高通天玑990,保密,4,强！,18天前发布
140941866000,0,艾伦-吃麻巨人,保密,5,什么赛博活菩萨[跪了],18天前发布
140940073936,0,neverwar007,保密,4,膜拜，感谢，我现在就是用了。,18天前发布
140930363088,0,何予之,保密,5,谢谢你 开源侠,18天前发布
140926765328,0,我叫天线一号,男,6,太棒啦！[给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心],18天前发布
140923342672,0,语熙的宝贝,男,5,苹果手机怎么换字体啊？,18天前发布
140922608688,0,俄语影视译客,男,4,不支持俄文。试过了,18天前发布
140917226576,0,配叫一声马师傅,保密,2,非常感谢而又好用,18天前发布
140893499920,0,Benanix,保密,3,真牛,18天前发布
140889986336,0,御剑乘风李某人,男,5,不给你署名。给你3连吧,18天前发布
140878670016,0,-_-瓜-_-,女,5,我用了之后b站私信里老是有一点被挡住怎么办,18天前发布
140865862464,0,夏末的独奏者,保密,5,已三连 感谢up[星星眼],18天前发布
140853076384,0,无忧马,男,6,唯有感谢！,18天前发布
140847665856,0,Cacao狸猫,男,6,这个我必须得[热词系列_三连],18天前发布
140847192832,0,考拉_考拉,保密,4,太强大了,18天前发布
140840996848,0,Lag湮绫,保密,4,好耶，新的多语言开源字体，那个弯勾，真的好得意呐,18天前发布
140834559760,0,郭采洁的迷弟,男,5,谢大哥!,18天前发布
140833044624,0,珈蓝大神,保密,4,你是普罗米修斯啊,18天前发布
140828169152,0,DeamonDaemon,保密,5,我的天！敬佩创作者，三联必须走起！,18天前发布
140825128544,0,随心亿听,男,4,普罗米修斯,18天前发布
140818417872,0,kratos8318,保密,3,谢谢你，开源侠！一键三连走起！,18天前发布
140806597680,0,Kero球,男,5,弯钩黑[脱单doge][脱单doge][脱单doge][脱单doge],19天前发布
140805586816,0,゛千城丶,男,6,致敬🫡,19天前发布
140800414320,0,杰夫奥兹Prime,保密,6,先投币了~[微笑],19天前发布
140792567680,0,不覊的風繼續吹,男,6,已被cctv5商用,19天前发布
140784829808,0,天易地,保密,3,太好了！人是个有追求的高手，有想法并付出行功，仔细认真的后果，让所有人方便与认可，创新，创造与魔法就是年轻人的动力源！恭喜你们努力的付出，得到了验证！棒棒哒棒棒哒棒棒哒！[给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心],19天前发布
140782621808,0,不开朗的激光鱼,保密,3,我是被@来的[滑稽],19天前发布
140782166880,0,你走之逅,保密,5,github打不开   干,19天前发布
140773267200,0,水墨百花,男,6,好人一生平安[OK],19天前发布
140766991472,0,亲爱的哈里森,保密,5,太好用了，呜呜呜,19天前发布
140752330112,0,亚当与夏娃peace,保密,5,我天！绝！做方案校对每个字看他们斜的好不好真的头疼！,19天前发布
140751262544,0,奇怪的黄色方块,保密,5,牛,19天前发布
140750553312,0,元气少女张大牛,女,6,atelier-anchor.com/typefaces/smiley-sans/,19天前发布
140746848768,0,骑马牛仔爱吃绿色黄瓜,男,5,谢谢你。开源侠，我把现在用的typora主题hans中的字体换成了得意黑，非常nice。,19天前发布
140742032304,0,达达主义呀,保密,5,剪映是不是没法用啊，我安装完在word能用， 剪映字体没找到,19天前发布
140739488928,0,月夜听雨-,保密,3,厉害，必须赞,19天前发布
140714312688,0,戴耳机的喵,保密,6,谢谢你，开源侠,19天前发布
140706210400,0,Infinityi,男,6,下载不了,19天前发布
140699608016,0,你英俊的男朋友,保密,6,谢谢你，设计师狂喜,19天前发布
140675825280,0,他怎么这么甜,保密,5,呜呜呜太感谢了！,19天前发布
140664895456,0,呵呵哒浪哥,男,5,谢谢，真的很好看[给心心],20天前发布
140659252416,0,Kerry,男,6,谢谢你，OmG开源侠 。[妙啊],20天前发布
140658501936,0,小鱼爱水灬,保密,5,希望手机上也能使用这个字体,20天前发布
140652968752,0,LeSh1,男,6,能不能加个 “米乙” “e”,20天前发布
140649563968,0,普通无能社畜,男,6,免费商用的意义不仅限于免费，也堵住了很多歪门邪道的公司投机路子。近几年很多公司到处收集各种企业邮件，文宣以“未获取字体版权非法使用”的名义敲诈，感谢up给一些没有能力使用自持版权字体的企业规避了风险[微笑][微笑],20天前发布
140641851776,0,游隼v5,保密,5,德国和意大利要黑了,20天前发布
140640181152,0,上班找個厂吗,保密,5,我大受震撼,20天前发布
140640074096,0,十翼元亓,保密,5,感谢大佬的无私分享。,20天前发布
140637927504,0,知讴君,男,6,下载了，正要使用，感谢您的贡献！作为小UP主，用字体真的都很谨慎，感谢您的开源与允许商用，我会在每一期视频中提到字体来自您。感谢您！,20天前发布
140636834304,0,罒4罒,男,6,哇，央视都用的字体的，爱了爱了[射手座_撩你],20天前发布
140636612912,0,不再万能的李泽铭先生,男,5,电脑能用吗,20天前发布
140630720768,0,Code_Vv,保密,6,牛逼,20天前发布
140626504288,0,木先森Sen,男,6,大哥！,20天前发布
140626263088,0,汉榕,保密,6,哇，央视都用的字体的，爱了爱了[喜欢],20天前发布
140614081072,0,任性de胖次,保密,4,[笑哭]十几岁的时候改字体用火星文之类的，二十来岁的时候越来越看不惯手机上的什么各种字体，就一直用的默认的,20天前发布
140613098384,0,沉默是金先森,男,6,厚礼蟹,20天前发布
140612953216,0,哈哩噜吖,男,6,这才几天，网站上用的全都是这个得意黑的字体了!!!,20天前发布
140611055536,0,白饭饭饭饭饭饭饭饭,保密,5,膜拜大神[给心心][给心心][给心心],20天前发布
140601075600,0,烟雨红尘残梦,女,6,多的不说，2颗币回个血[热词系列_三连],20天前发布
140599316992,0,命网,男,5,得意黑已经变成哔哩黑了[脱单doge],20天前发布
140556992464,0,同款口腔溃疡,保密,5,up好人，投币点赞收藏了[打call],20天前发布
140555517744,0,北桥深井泵,保密,6,非常感谢您！最近我正在使用，感觉效果很漂亮！不过，请问得意黑是不是没有完全适配繁体字和日语中特有汉字呢？,20天前发布
140549823440,0,盛晓棠,保密,5,cydia商店已经有了[脱单doge],20天前发布
140538894128,0,WaitePatiently,保密,6,三连支持up[嘉然2.0_可爱捏][嘉然2.0_可爱捏],20天前发布
140537947440,0,苏俄悍匪,男,5,这个字体的俄语感觉做出来会很好看[脱单doge],20天前发布
140537568304,0,妙先生有点帅,保密,4,开源就是好,20天前发布
140524946384,0,小Andy1,男,5,无法安装，显示字体无效，谁能帮忙解决一下吗？[大哭],21天前发布
140520816256,0,担忧的御姐丶,保密,4,figma无法使用得意黑，选择之后会提示没有字体,21天前发布
140509931744,0,JiuGoe,保密,3,作为从业者，给作者点赞三连！,21天前发布
140498926688,0,YANGLUHOLIC,保密,5,up好牛,21天前发布
140493106976,0,明日千万-一瞬永恒,男,6,有其他地址吗？GitHub进不去[微笑],21天前发布
140485802576,0,沃尔玛杀鱼大叔,男,6,你是这个👍🏻,21天前发布
140473794848,0,清风7453892106,保密,4,支持,21天前发布
140461566384,0,先睡会吧,男,4,点赞投币,21天前发布
140459623216,0,雷碧经销商,保密,5,已三连,21天前发布
140456615728,0,史提芬在今天看西瓜,保密,6,字体好看！开源给力！✿ヽ(°▽°)ノ✿,21天前发布
140444497760,0,夏天冬天没有玩游戏,女,6,谢谢up[原神_哇],21天前发布
140434642704,0,寂静的心跳Gods,男,5,开源大佬功德无量！,21天前发布
140433617632,0,玉兔捣中药,男,4,好人一生八个儿子,21天前发布
140425856368,0,Broonce,保密,5,来个泰语[脱单doge][doge][脱单doge][doge][脱单doge][doge],21天前发布
140412710208,0,我叫灵檐,女,5,芜湖,21天前发布
140400911744,0,七嗷_7AO,保密,4,@我不在那啊 你可能需要,21天前发布
140389626464,0,打雷要下雨-LEO,保密,3,感谢制作，感谢分享，我记住了，得意黑~！,22天前发布
140368300208,0,布鲁莓,保密,4,免费商用[喜欢]牛逼,22天前发布
140348166624,0,_Alov3,男,6,致敬！,22天前发布
140334513264,0,piz-ewing,保密,5,测了一下，挺漂亮的字体，就是O 0 I(i) l (L)分不开，编程用不了[酸了],22天前发布
140319647904,0,宋小才吖,男,4,感谢博主，让我开眼界了，第一次了解到字体的开源概念,22天前发布
140315000800,0,是梓然酱呀,保密,2,致敬开源,22天前发布
140303155888,0,妄念boy,男,5,干了件天大的好事，功德加满,22天前发布
140303070704,0,f13933,保密,5,我开一个面馆，来我这吃面不要钱，但是你要保证吃完后也免费为他人提供一项服务。怎么样？[妙啊],22天前发布
140300649616,0,艾伦巴克,保密,5,网站打不开了,22天前发布
140291845776,0,小白猫喵库,保密,4,不说了，先给你个赞吧,22天前发布
140285281808,0,JimryYchao,男,4,等下，我要骨得白,22天前发布
140276468176,0,肥飙会演戏,保密,3,[热词系列_好家伙],22天前发布
140264579456,0,阿立HO,男,5,感谢大佬,22天前发布
140261672784,0,王德牧,男,6,好好看！！！,22天前发布
140258826608,0,Rongwenye,男,5,大佬！！！,22天前发布
140255260656,0,bcxbill,男,6,没想到我也成为了老粉[doge],22天前发布
140253042112,0,沐离兮风,男,5,致敬！！！[给心心],22天前发布
140216451168,0,看到围墙上的大花猫,男,5,已三连,23天前发布
140214818528,0,马克悲,保密,5,甲方不喜欢类字体,23天前发布
140214630960,0,强力,保密,6,woc，大佬，功德无量呀,23天前发布
140213371856,0,Anniebelle,女,6,谢谢你，以后做视频多用用,23天前发布
140213367536,0,子郁ZY,保密,3,必须respect,23天前发布
140204889584,0,馥杨清,保密,5,然后给你改一改，就有某些恶心人收费了，哈哈哈,23天前发布
140200200496,0,爱你de放荡不羁,保密,5,下载完后怎么使用呢,23天前发布
140199223440,0,我叫万安安安,男,4,太厉害了吧,23天前发布
140194430848,0,关注稚晖君,保密,2,Great！Great team！Geat career！,23天前发布
140187831216,0,敏Ymm,男,6,[保卫萝卜_哇] 赞，我之前找开源字体找好久，小白没钱,23天前发布
140176268720,0,旋转BoBo球,保密,4,大佬大佬,23天前发布
140169128688,0,忘记何忘记,保密,5,感谢，你在我特别关注列表了[doge],23天前发布
140163072160,0,__imp,保密,4,支持一下[星星眼],23天前发布
140157934816,0,长满刺的豪猪,男,5,这个字好好看！,23天前发布
140152489232,0,幽冥隐匿,保密,5,UP主，想来询问下，现在这个字体里有做繁体字吗？,23天前发布
140146238560,0,胖饼呀,保密,5,一键三连表示尊重,23天前发布
140139026144,0,月が綺麗いですね,男,6,免费商用！！  谢谢老板 老板发大财[虎年][虎年][虎年][虎年],23天前发布
140135985808,0,碗碗,保密,5,我要这币何用！,23天前发布
140132275376,0,Rain包包,男,5,谢谢，前几天看到下载了,23天前发布
140130391248,0,黑白印象,保密,5,三连加关注我还是给得起的,23天前发布
140125306176,0,央央漫游,保密,5,感谢up，以后我的视频封面标题就用得意黑了~[打call],23天前发布
140123103056,0,已君,保密,4,带佬[打call],23天前发布
140121836992,0,zzm-123,保密,4,牛逼,23天前发布
140120732576,0,bbxo25,保密,5,感谢大佬！！年度发布会用上了！！,23天前发布
140109212368,0,xxxiuron,男,5,好耶！这就用到自己博客去,24天前发布
140104084608,0,尼啪啪,男,6,点个赞支持下,24天前发布
140099912560,0,花满楼xxx,男,5,😢可我下载下来导入pr显示错误无法识别，ae也是，ps是无法识别。,24天前发布
140093546480,0,SheIsComing,男,5,膜拜,24天前发布
140087522288,0,西米屋花火,男,5,强。,24天前发布
140084634720,0,-_-无,保密,6,楷体字真的，不论什么风格，都特别喜欢,24天前发布
140078376432,0,songrui2008,保密,5,正楷是不是免费的？,24天前发布
140069243296,0,我是李皮的跌,男,5,手机上能用不,24天前发布
140065638080,0,黑莓匿名,保密,3,能用在手机上吗？,24天前发布
140061962624,0,钢铁龙猫,男,6,谢谢你 开源侠,24天前发布
140061883664,0,凤梨牌菠萝,保密,5,现在抖音那些博主都用这款字体[笑哭],24天前发布
140056056928,0,Assinfan,男,5,感谢O尼酱，我已经发到公司设计群了[doge],24天前发布
140044861360,0,BALANCISM,保密,5,开发字库西文字库家族300多天的路过，中文有想开发过，但是适配度太低放弃了。不知道你的这套字库版权上是否真的可行呢？因为看到这套字体除了弯折其他部分，像收笔加宽这种喇叭开口的隐衬书写方式其实是方正黑体最明显特征之一，这其实很容易让方正看到这套字库是从他们的黑体变形而来的，像方正那种把公共知产剽窃当私有资产的企业会找上门的。,24天前发布
140044056400,0,三月如初Your_turn,男,6,[非人哉_喜欢],24天前发布
140041536096,0,不听话的官官,男,6,爱你,24天前发布
140035281136,0,娜依希冫,女,5,要怎么用啊[鼓掌],24天前发布
140035232480,0,咸熙Ansen,男,5,牛牛牛,24天前发布
140031649216,0,杨晓天,男,6,虽然用的机会不大，但是敬佩UP的奉献精神。,24天前发布
140029351536,0,teptank,保密,4,真滴牛，开源精神[热词系列_优雅],24天前发布
140026879600,0,蒙古海军总司令V,保密,5,粤语：得意=可爱,24天前发布
140026785184,0,一条鲤鱼的慢生活,男,6,三连支持，up主辛苦了,24天前发布
140023715072,0,云之十三,保密,6,不给三连说不过去了[热词系列_三连],24天前发布
140022922880,0,东北的一只球,保密,6,期待能覆盖GBK,24天前发布
140015665488,0,GiddyCola,男,5,敬佩大佬[抱拳],24天前发布
140013893504,0,Hanoka桑,男,6,作为一个学设计的过来人，我觉得能搞出这种如此良心的免费商用的开源字体，犹如月亮与我一般,24天前发布
140009473408,0,天啦噜下了一个月的雨,保密,6,感谢分享[打call][热词系列_你币有了],24天前发布
140009296512,0,PPP鹅,保密,5,用了！好看！,24天前发布
140009124416,0,Batebri,保密,5,伟大,24天前发布
140009007056,0,蒜香肋条,保密,5,使用FOXMAIL该如何使用这个字体？,24天前发布
140008215952,0,金陵三哥,男,3,点赞,24天前发布
140007249968,0,灰の尘客,男,5,文泉驿：？,24天前发布
140006941488,0,东西做的东西,保密,6,我超，很多个圈老师,24天前发布
139993689888,0,Hyde_Tolia,保密,6,唯有敬佩！,24天前发布
139989644640,0,博德的游戏,男,5,如果系统内没有办法放的字体也没办法用,24天前发布
139986871440,0,逆风逍遥NFXY,男,4,央视用你的字体了！刚刚看见,24天前发布
139986183888,0,moonkeyhoo,保密,5,一键三联敬上,24天前发布
139983859136,0,素心kolo,男,4,感谢设计人员，你们辛苦了！,24天前发布
139981800064,0,纸袋猫咪,保密,5,这投100个币都投少了,24天前发布
139978202320,0,时来i,男,4,我觉得UP主还得教教怎么下载使用和创造？本小白完全不懂[微笑]听到开源 小白的第一反应就是得会敲代码,24天前发布
139977393808,0,时来i,男,4,大佬牛逼! 白嫖怪忍痛三连支持[doge],24天前发布
139974158160,0,70416574511_bili,保密,5,三连了,25天前发布
139972887360,0,连评论都护不住,保密,5,百年后你的字体会不会被人拿去收费[doge],25天前发布
139971940352,0,猪乸乸,女,2,【置顶】得意黑字体下载链接在视频简介里面。大家的使用体验怎么样？我们开启征集活动，各位可以通过带话题 #人人都能使用的字体# 投稿，期待你得意黑式的表达~特别提示，必剪已上架得意黑的字体，大家剪视频也可以用起来了！直达链接：展开,25天前发布
139966263040,0,大尾巴乌鸦,保密,6,牛逼,25天前发布
139964719008,0,轩辕可乐,保密,5,两个币支持一下！,25天前发布
139964657824,0,90后回老家种玉米,保密,6,永久免费？,25天前发布
139962616864,0,GBB20XX,男,6,了不起的团队！,25天前发布
139960558960,0,lookwish,保密,5,我是铁白嫖怪 今年只点了三个赞  两个三连    但是你值得一个三连,25天前发布
139959820096,0,Aurorabirds,保密,6,好耶,25天前发布
139955875072,0,月の小熊熊,保密,5,请问，是否支持繁体中文呢？,25天前发布
139953296720,0,江上暗月,男,6,互联网精神,25天前发布
139948867440,0,minamihy,男,6,哦牛啤[支持],25天前发布
139947017744,0,鸽派人物,保密,6,啊，怎么下载的？,25天前发布
139940636816,0,糖果小屋,保密,4,是用不上但是支持up,25天前发布
139939128832,0,浪费qw,男,6,太厉害了，免费商用字体也不多，思源黑，aibb普惠，站酷 旁门正道等，一定要注意,25天前发布
139936819616,0,壶山大镖客,保密,5,我手机在用,25天前发布
139935214608,0,我的牢宫,保密,5,怎么用啊我好奇,25天前发布
139927332656,0,Oh丶花火,男,5,好看 太棒了,25天前发布
139926306160,0,完美蚂蚁,保密,5,外行人。视频看下来只记得两点，开源免费，弯钩[妙啊],25天前发布
139925499552,0,我不是Alexxon,男,4,神,25天前发布
139918806640,0,V4n1llaaaa,男,5,oonp！,25天前发布
139918154384,0,怕蜘蛛的喵meow,男,6,感谢大佬！字体真的超级顺滑好看~以后自己记灵感写东西就用这个喽[鼓掌][鼓掌],25天前发布
139913682768,0,莉莉丝物语,女,6,谢谢。[给心心],25天前发布
139912329488,0,宋哈娜不低哇,保密,6,看成了德意志黑…,25天前发布
139910941136,0,白狗の祝福,男,6,哥，你是我的神,25天前发布
139909392208,0,欣享试乘,保密,4,原来是你！,25天前发布
139906273872,0,摄影盛老师,男,4,太棒了，多说无益，从今天开始我将我今后所有的vlog视频里的字体都改成这个，当然不会是全部，我只能说尽量多的场合，因为未必任何场合都合适这个字体的。同时我会在合适位置给出字体的来源以期为其进一步推广。人小力薄，我能用实际行动作出的支持也就只有这点了，再次说一声谢谢,25天前发布
139905880384,0,最后的皮皮虾,男,6,牛逼，虽然我不懂，但我投币了,25天前发布
139903830752,0,泡泡脸,女,6,牛爆了！！,25天前发布
139902559328,0,刘林兴达,保密,5,谢谢你字体侠,25天前发布
139901305568,0,我唔系纸巾,保密,6,活菩萨[点赞],25天前发布
139900721008,0,可爱设计,保密,5,你真的好棒,25天前发布
139899626592,0,肥西小金人,男,5,太牛了，前几天还收到了汉依的商议函[酸了],25天前发布
139899149728,0,哦豁哎呀玛咖,保密,3,感谢up主,25天前发布
139899046256,0,放开那只saber酱,男,5,这才是互联网,25天前发布
139896093056,0,秋相思忆落梅,保密,5,不错。,25天前发布
139895469600,0,Chun丶萌,男,6,牛逼牛逼[鼓掌],25天前发布
139894666416,0,迹臻不白嫖,男,4,两连助力梦想,25天前发布
139893440240,0,是一条泠,保密,6,大佬们牛逼！！！！！！三连奉上！！！,25天前发布
139889009200,0,求2233取个名字,男,6,学设计的先拿来玩玩了[脱单doge],25天前发布
139882939408,0,糖霜史莱乔,保密,6,真的猛士,25天前发布
139873584304,0,遵纪守法王二麻,男,5,国内同步到 码云上，gitHub上下载比较慢,25天前发布
139866126496,0,chinakdj,保密,3,[支持][支持][支持][支持][支持][支持],25天前发布
139865559456,0,天灭亡魂,男,6,大工程,25天前发布
139857632560,0,MichaelYu23,保密,6,虽然对字体不是很感兴趣，但为了开源精神点赞,25天前发布
139830327824,0,DJ-Toga,保密,6,得意黑 直出就能当logo,26天前发布
139816884368,0,明日千万-一瞬永恒,男,6,自带斜体,26天前发布
139816372192,0,张于歌,男,5,德意黑,26天前发布
139815869984,0,rockyz2,保密,5,为你喝彩,26天前发布
139811150944,0,是心动伢,男,5,不如就把这款字体命名为免费字体[doge],26天前发布
139809740208,0,北流渡,男,6,袜，厉害,26天前发布
139807639120,0,五个光,男,6,谢谢大佬 真的太强了！,26天前发布
139781242432,0,NappingSodion,女,5,向每一位开源人致敬[给心心],26天前发布
139773205072,0,PolarisL00,保密,3,牛,26天前发布
139769291328,0,哌哌ohh,男,6,问一下Mac能换这个字体吗？,26天前发布
139766127888,0,IloveJensen,男,5,得意志,26天前发布
139756677376,0,白给清洁工,男,5,得意雅黑[脱单doge],26天前发布
139754739648,0,张二狗随随便便就,保密,5,投币啦,26天前发布
139754739648,0,张二狗随随便便就,保密,5,投币啦,26天前发布
139754413376,0,Kraass,男,6,原来是你！阿文发的原来是你！世界线收束辣！,26天前发布
139754003888,0,凉月穗子,保密,6,你真的，太棒了,26天前发布
139753757616,0,凉月穗子,保密,6,英雄[tv_难过],26天前发布
139751388096,0,稳坐小马扎,保密,4,虽然字体不好看，但是必须点赞,26天前发布
139748187936,0,酱香豆腐,保密,6,[罗小黑_鼓掌],26天前发布
139739592192,0,宏狼广告,男,3,这个字体设计的漂亮，确实字体复合名字,26天前发布
139738609456,0,夕阳眼镜,保密,5,太爱了,26天前发布
139738427824,0,夕阳眼镜,保密,5,牛，太牛了,26天前发布
139723423440,0,薄荷糖炒栗子鸡,保密,5,哇太棒了！想用这个字体做PPT展示作业。,26天前发布
139719622128,0,南方之氓,保密,3,[支持][支持][支持][打call],26天前发布
139719097328,0,植乎者也,保密,2,谢六蛋兄[脱单doge],26天前发布
139680751344,0,eva21,女,5,辛苦了！,27天前发布
139680584496,0,Yillusion_m,保密,6,制作网站后有使用到，真的比自己一开始用的字体好看了好多，谢谢up主，加油！,27天前发布
139676044800,0,还我菠萝串,保密,5,感谢UP的奉献，小小投币不成敬意,27天前发布
139652979024,0,云盒子科技,女,2,好耶~已装[给心心][给心心][给心心],27天前发布
139641172320,0,xingxingtong,保密,4,敬礼🫡,27天前发布
139641037408,0,xingxingtong,保密,4,太牛太牛太牛太牛[星星眼][星星眼][星星眼],27天前发布
139640852288,0,xingxingtong,保密,4,太太太太牛了,27天前发布
139631502816,0,贫贫无崎西莉卡,保密,6,央视频玉渊谭天也在用得意黑,27天前发布
139625048608,0,hello-jet,保密,5,绝。,27天前发布
139623938448,0,过度解读de雨天,男,5,牛逼，三连了,27天前发布
139617574272,0,卓别林的桌子,男,6,感谢大佬们的付出，后面视频的字体就决定是你了[脱单doge],27天前发布
139610934848,0,开朗的网友大军蓝海,保密,4,mac可以吗,27天前发布
139608626160,0,幽-麦馨,男,5,我只想让“免费”二字变成商用[滑稽],27天前发布
139582856688,0,SolitaryLamp孤灯独酌,男,4,不会安装在电脑[tv_白眼],27天前发布
139569763472,0,BR桑,男,6,免费归免费 一键三连请收好,27天前发布
139569063536,0,Ockyd,保密,5,定一个,27天前发布
139553458768,0,玩水阿耐,女,5,太牛了,27天前发布
139551657328,0,小羊不是黑户,保密,3,有点幼稚的字体[哈欠],27天前发布
139542746880,0,Sunrise_white,男,6,不愧是我关注的UP：6个蛋！必须给你三连[脱单doge],27天前发布
139540895488,0,影像新视界,保密,4,你好，为什么下载不了呢？网页有时候也打不开。,27天前发布
139538453232,0,chonami,男,6,希望能支持GBK,27天前发布
139537440640,0,牛肉酱捞面,保密,4,respect，字体侠[热词系列_妙啊],27天前发布
139534168944,0,崩月散鹤,男,6,已下载使用并三连，谢谢老板,27天前发布
139525676144,0,圣光会谢谢你丷,男,6,得意,27天前发布
139523356672,0,涂涂173650757,男,4,字体好好看，谢谢UP主,27天前发布
139515976848,0,_yingfeng,男,6,斜的呀，那么斜的斜体是？ [脱单doge],27天前发布
139509930624,0,Vv绫瑠vivi,保密,6,牛哇,27天前发布
139509276512,0,amook147,保密,2,支持！支持！支持！支持！支持！支持！支持！支持！支持！支持！支持！支持！支持！,27天前发布
139504044976,0,秋风落木木一江,男,6,感谢您做这么伟大的事，以后我会用这个字体做自己想做的东西。（音乐文学新人up）,27天前发布
139496513376,0,可鲁大人,保密,4,对这种真正心里有爱，无私奉献出自己作品的，只要是我看到了，都是三连无疑，加油！,28天前发布
139495718784,0,CBBB_Y,女,5,下期就用得意黑！,28天前发布
139491048784,0,Payne叔,男,4,敬佩！,28天前发布
139489888224,0,KAZAMA丨MRBEAT,保密,5,感觉不错,28天前发布
139474848448,0,清辉渐落,保密,6,谢谢你，开源侠[星星眼],28天前发布
139474661056,0,半个朋友yee,保密,5,太厉害了！！！！感谢up！！！！,28天前发布
139474107232,0,作家好玖,保密,4,慕名而来,28天前发布
139462854064,0,淡淡de吐槽,女,6,好厉害，谢谢up,28天前发布
139457728832,0,岁月它苦不堪言,保密,5,在word上能显示，怎么在ps上不能显示呢,28天前发布
139455833712,0,无敌吉娃战士109,男,4,纯小白，请问这种字体要如何导入procreate类绘画软件呢？,28天前发布
139454997552,0,俊霖伍陆柒,男,6,必须投币,28天前发布
139450771520,0,作死de少年,男,5,感谢up,28天前发布
139450521888,0,蝴蝶眼泪zj,女,5,哇！！！！！！好棒啊！！！,28天前发布
139450134640,0,也青灯,女,6,太好啦！,28天前发布
139446853904,0,景色苍凉无人爱丶,男,3,怎么下载不了,28天前发布
139443289200,0,日出中人,保密,5,太牛了,28天前发布
139438587136,0,辣椒炒肉好吃吗,保密,4,mac 怎么安装啊,28天前发布
139438218496,0,夏之声-,男,5,虽然我不可能把自己做的东西开源，但我敬佩开源的人[支持],28天前发布
139418392976,0,xxwgl,保密,3,做开源的都值得尊敬,28天前发布
139416578928,0,每天C4D,男,4,这个置顶评论真是醉了！半天找不到下载的地方……好不容易找到了，，，，又出错了，我又重新加载了一遍，显示的全英文，我又翻译了一下，然后就翻译失败就没有然后了……完全看不懂！[微笑]感觉自己是唐僧……经历了99  81难……但是我没唐僧幸运，他取到了真经，我没下载到字体！[灵魂出窍],28天前发布
139413332368,0,雨儿在线学设计,保密,2,投币了，爱了爱了,28天前发布
139396048560,0,HytryTourist,男,5,这就去GitHub关注up主，加油哦[doge],28天前发布
139394466880,0,一盒剑魂,男,5,帅,28天前发布
139392790592,0,竖看指尖,男,5,[OK],28天前发布
139385036304,0,六个皮皮猪,男,5,手机可以用吗[捂眼],28天前发布
139383631232,0,Linux大宝,保密,4,真不错！[支持][支持][支持],28天前发布
139380296944,0,没币怪我咯,保密,4,感谢每一位设计师,28天前发布
139378920096,0,bebrav,保密,5,为啥下了后，ps上找不到这款字体啊,28天前发布
139371413456,0,不红的红豆豆沙包,保密,5,怎么使用呀,28天前发布
139367448912,0,吉良吉影和他の猫,保密,6,神神神神神神神神神神！,28天前发布
139362918704,0,西门吹毛求疵,保密,4,疯狂投币,28天前发布
139362718192,0,燃剑淬锋,保密,3,任何把自己劳动成果免费给大伙用的开发者，就像普罗米修斯一样伟大，不得不给up主点赞[小电视_赞],28天前发布
139361944176,0,心无所爱,男,6,‍大佬真牛逼！真的在做让这个时间更美好的事，感谢您~,28天前发布
139345101616,0,Aurabu,保密,5,个人感觉，这个字体的弯笔画太让人难受了…   弯得过分了，和别的笔画非常不搭[尴尬],28天前发布
139330519104,0,清野神の信者,保密,5,无法下载，需要授权。这怎么弄啊？,29天前发布
139328129360,0,慢客游记,保密,5,有气魄，有技术，有担当。3连支持,29天前发布
139317015584,0,㕙克,保密,5,atelier-anchor.com/typefaces/smiley-sans/,29天前发布
139316796720,0,漫迷八号,保密,3,敬佩,29天前发布
139313292384,0,吃泡芙的佩尼,保密,6,太厉害了！！,29天前发布
139307123408,0,我是张大佬,男,5,真正的百大[点赞],29天前发布
139303125520,0,用鼻子冲撞宇宙,男,5,你好，你是圣人吗？[笑哭],29天前发布
139293329584,0,咲弥雪です,保密,6,时至今日，我发现了越来越多的up主已经使用上了ohmygosh老师的开源字体。可以说老师最核心的理念“开源”已经达到了！,29天前发布
139285486432,0,子弹567,男,5,麻烦给个不需要外网上下的链接,29天前发布
139281046864,0,MiyaLeung,女,5,CEO 是一只喵哈哈哈哈,29天前发布
139278737664,0,dogcat-cafe,保密,4,在哪下载？,29天前发布
139278057696,0,神兵小将南宫问天z,保密,2,up加油！,29天前发布
